date,AT,BE,BG,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK
2021-09-05,0,59.73113847679405,0,0,0,21.738269934050667,0,0,380.49702616300345,0,535.4514893799435,35.93037199067923,0,0,0,0,59.56472555561827,0,0,0,0,59.18578726932932,0,1683.2160921480215,0,0,0,0
2021-09-12,0,73.87078973555289,0,0,76.44987719708386,0,0,0,341.3313333477685,0,443.8443074970352,20.70150644026175,0,0,0,0,41.33005425918349,0,0,0,0,28.402495005714044,0,1232.250809615159,0,0,0,0
2021-09-19,0,111.53753859353044,0,0,0,11.50831613733909,0,0,211.85554454739705,0,320.207256114302,14.050876462950445,0,0,0,0,42.855192122698895,0,0,0,0,25.285557671510738,0,1253.6623563656665,0,0,0,0
2021-09-26,0,64.68177641185403,0,0,0,8.173969743485678,0,0,183.50353121614376,0,311.76321805612133,14.593998855407971,0,0,0,0,23.53004180809102,0,0,0,0,203.89878619662852,0,1014.1405449794806,0,0,0,0
2021-10-03,0,0,0,0,0,12.130850763527166,0,0,181.88982480520008,0,314.2929823376507,18.23508453551978,0,0,0,0,26.498511846527865,0,0,0,0,27.98809734275931,0,929.405740805356,0,0,0,0
2021-10-10,0,84.52400984108661,0,0,0,8.574514956918941,0,0,232.99921605949828,0,351.19288289161625,25.69699352008524,0,0,0,0,24.586259527684145,0,0,0,0,0,0,772.481934228032,0,0,0,0
2021-10-17,0,0,0,0,0,0,0,0,234.9259634856192,0,384.776032479415,18.004947250184745,0,0,0,0,33.21112723470611,0,0,0,0,0,0,646.4279682743345,0,0,0,0
2021-10-24,0,74.05766484081666,0,0,0,0,0,0,203.3474304759245,0,355.0822370061812,9.654201267762732,0,0,0,0,18.732058482308172,0,0,0,0,28.368456913070816,0,532.5275407956842,0,0,0,0
2021-10-31,0,109.61458822483084,0,0,82.0802572780463,0,0,0,151.8306526929938,0,312.29744609850826,12.45197049196046,0,0,0,0,16.53112869798641,0,0,0,0,0,0,588.3247222519359,0,0,0,0
2021-11-07,0,113.00934956481474,0,0,0,0,0,0,179.60796477596904,0,321.64522298207754,6.563907305947316,0,0,0,0,15.830906912316031,0,0,0,0,0,0,521.8910158848092,0,0,0,0
2021-11-14,0,98.52809061387286,0,0,0,0,0,0,184.408221944406,0,218.30814953534255,6.751687601618123,0,0,0,0,20.431298084611328,0,0,0,0,34.32924144359866,0,388.300655503878,0,0,0,0
2021-11-21,0,59.96524434683745,0,0,0,0,0,0,113.3567586084758,0,161.49721945455187,0,0,0,0,0,15.712879545868969,0,0,0,0,0,0,365.9223881911431,0,0,0,0
2021-11-28,0,0,0,0,0,0,0,0,89.35071767272629,0,117.87489895563031,0,0,0,0,0,19.097978729900813,0,0,0,0,0,0,263.49351404159523,0,0,0,0
2021-12-05,0,0,0,0,0,0,0,0,85.25533188117689,0,90.7199692141491,0,0,0,0,0,0,0,0,0,0,0,24.46514728499784,259.29440902827173,0,0,0,0
2021-12-12,0,0,0,0,0,0,0,0,63.767299893677595,0,66.77478040433482,0,0,0,0,0,0,0,0,0,0,0,0,326.88866581140167,0,0,0,0
2021-12-19,0,0,0,0,0,0,0,0,52.51429552079303,0,75.8257267986088,0,0,0,0,0,0,0,0,0,0,0,0,206.49459342029675,0,0,0,0
2021-12-26,0,0,0,0,0,0,0,0,73.39237419561132,0,82.75081147528907,0,0,0,0,0,0,0,0,0,0,0,0,209.21192842550917,0,0,0,0
2022-01-02,0,0,0,0,0,0,0,0,61.91265365516172,0,73.1766876993191,0,0,0,0,0,0,0,0,0,0,0,0,209.90865336198857,0,0,0,0
2022-01-09,0,0,0,0,0,0,0,0,56.27690111323169,0,55.01854699226242,0,0,0,0,0,0,0,0,0,0,0,0,163.8744085324122,0,0,0,0
2022-01-16,0,0,0,0,0,0,0,0,35.91141370334401,0,62.504369520625005,0,0,0,0,0,0,0,0,0,0,0,0,170.3733176414271,0,0,0,0
2022-01-23,0,0,0,0,0,0,0,0,60.92382484050548,0,59.66843414486099,0,0,0,0,0,15.953840933297236,0,0,0,0,0,0,160.9411444818985,0,0,0,0
2022-01-30,0,0,0,0,0,0,0,0,52.760328824618206,0,70.98564043763815,0,0,0,0,0,11.264294668163698,0,0,0,0,0,0,183.5455909882633,0,0,0,0
2022-02-06,0,0,0,0,0,0,0,0,71.13686844127551,0,99.23537119360438,0,0,0,0,0,10.527652496548932,0,0,0,0,0,0,354.99005806504516,0,0,0,0
2022-02-13,0,38.12976289460077,0,0,0,0,0,0,59.58671379811264,0,95.84906555168784,0,0,0,0,0,0,0,0,0,0,0,0,243.8578666266231,0,0,0,0
2022-02-20,0,0,0,0,0,0,0,0,59.045236600466126,0,117.09400025553984,0,0,0,0,0,8.551128143867002,0,0,0,0,0,0,310.0140716214968,0,0,0,0
2022-02-27,0,0,0,0,0,0,0,0,61.37096978549087,0,127.75431396919352,0,0,0,0,0,8.455074284292253,0,0,0,0,0,0,152.6825452494485,0,0,0,0
2022-03-06,0,40.45305755879763,0,0,0,0,0,0,53.3959749604976,0,99.86815324406444,0,0,0,0,0,7.831186942964245,0,0,0,0,22.63806723885662,0,165.42539009298673,0,0,0,0
2022-03-13,0,0,0,0,0,0,0,0,71.8473583883831,0,117.77250253723535,0,0,0,0,0,11.28234033309555,0,0,0,0,0,0,220.1744603943968,0,0,0,0
2022-03-20,0,75.7812761114643,0,0,0,0,0,0,89.67150665448428,0,263.68763925117617,0,0,0,0,0,7.760654904284613,0,664.0051094566367,0,0,0,0,207.4909541988747,0,0,0,0
2022-03-27,0,0,0,0,104.55234824815368,0,0,0,95.19595621773362,0,250.43000547369337,0,0,0,0,0,0,0,0,0,0,0,0,270.5985661593037,0,0,0,0
2022-04-03,0,0,0,0,0,0,0,0,137.92729862862512,0,124.59666763932168,0,0,0,0,0,7.910864367649959,0,0,0,0,0,0,311.4378716505629,0,0,0,0
2022-04-10,0,90.02444985320797,0,0,0,0,0,0,151.34544334785488,0,263.4749695067356,8.275982695084755,0,0,0,0,9.554583061706978,0,0,0,0,0,0,469.2885846564073,0,0,0,0
2022-04-17,0,107.3311455099819,0,0,0,0,0,0,115.8218645185993,0,370.00944261522136,0,0,0,0,0,14.09423932948625,0,0,0,0,354.33687332088095,0,310.3788845390879,0,0,0,0
2022-04-24,0,84.2893473565315,0,0,0,5.633646113932496,0,0,125.6346668784385,0,367.6107765446418,15.907708789644134,0,0,0,0,21.47830021618248,0,0,0,0,54.18936405416149,0,444.6171539468006,0,0,0,0
2022-05-01,0,107.61161963064396,0,0,0,12.5600258180142,0,0,129.577690778395,0,422.5840582531864,12.844371149730373,0,0,0,0,23.819889719027135,0,0,0,0,42.550693908267625,0,481.6769093039233,0,0,0,0
2022-05-08,0,430.5636852181696,0,0,65.3888443892496,12.350557656273564,0,0,178.22989643685565,0,567.2564510981529,24.325862430032156,0,0,0,0,57.33866788125537,0,0,0,0,96.089003782461,0,573.2993800743056,0,0,0,0
2022-05-15,0,248.71200148607207,0,0,0,13.88285411920061,0,0,191.82714375347663,0,541.5230236315598,29.19649685073389,0,0,0,0,109.7525212570658,0,0,0,0,76.85975891827137,0,481.656485024656,0,0,0,0
2022-05-22,0,191.75740522370668,0,0,67.5041462558964,9.049523680263423,0,0,172.8273358287293,0,390.67472316489335,22.29802374561966,0,0,0,0,99.18638750443876,0,0,0,0,56.72643834612291,0,375.643450637119,0,0,0,0
2022-05-29,0,141.7661870444635,0,0,0,8.128136264195996,0,0,173.41471444777605,0,385.1889677918303,26.282469674454184,0,0,0,0,58.69603354920785,0,0,0,0,33.11271755925121,0,292.2179846650248,0,0,0,0
2022-06-05,0,133.68514158061316,0,0,141.52263601996927,9.610258302273367,0,0,221.359689798948,0,370.77693690265687,14.50532418197556,0,0,0,0,53.77962154455553,0,0,0,0,31.434051905215505,0,505.6888220303552,0,0,0,0
2022-06-12,0,180.6119814230936,0,0,0,13.939204178832105,0,0,301.53176909460285,0,456.5973193514257,23.93618680102789,0,0,0,0,54.40086259925713,0,0,0,0,35.199483413937834,0,543.7437702283921,0,0,0,0
2022-06-19,0,189.20195703195563,0,0,0,17.470196663778548,0,0,224.42833120851785,0,402.22703134189777,23.210775083881614,0,0,0,0,51.36675057593269,0,0,0,0,64.92666417251239,0,267.4012559226761,0,0,0,0
2022-06-26,0,266.21611015104816,0,0,106.64046164413196,17.094069817187634,0,0,259.2467705190489,0,437.0889633868064,14.420836190003024,0,0,0,0,37.10841605529496,0,0,0,0,38.97143316615029,0,352.28195668135646,0,0,0,0
2022-07-03,0,272.24832198937355,0,0,0,19.022606025263244,0,0,314.848852562288,0,657.7737377540125,14.101444629215242,0,0,0,0,34.15693890159269,0,0,0,0,30.06174576264295,0,502.99075279518553,0,0,0,0
2022-07-10,0,598.729069452072,0,0,0,20.406949330111775,91.11565393421915,0,425.2984443570501,0,942.296729682589,20.08958472152132,0,0,0,0,59.492340573796085,0,0,0,0,113.8595422759912,0,565.6914028969209,0,0,434.7611310875528,0
2022-07-17,0,632.9897361408871,0,0,0,22.83399542380351,0,0,413.67528414916205,0,980.8505627826036,22.778568068067056,0,0,0,0,53.601157314334856,0,846.8982542070254,0,0,106.8733582371956,0,569.8306273046646,0,0,0,0
2022-07-24,0,1669.4844624307557,0,0,0,37.405734341413634,0,0,453.09577898686007,0,1089.4478287131426,47.35092999584415,0,0,0,0,110.20476406971405,0,0,0,0,166.84592253984232,0,480.1618497768419,0,0,0,0
2022-07-31,0,1334.710722136416,0,0,0,28.79073929828543,0,0,450.35870593097275,0,1225.8792739945195,32.12614678265827,0,0,0,0,186.08332832358352,0,0,0,0,449.2863733358664,0,533.5507364120226,0,0,0,0
2022-08-07,0,1852.7745394225528,0,0,0,39.91022170364814,0,0,477.4382626464609,0,1354.0691060136646,45.1367015820536,0,0,88.59905756758378,0,202.0855094289827,0,0,0,0,257.400144496756,0,545.671793992129,0,0,0,0
2022-08-14,0,1378.181508678277,0,0,0,38.32031249925017,0,0,421.95617478605345,0,1181.7343296426293,31.73092646326916,0,0,0,0,105.79232884556568,0,0,0,0,158.6648531513451,0,725.2402458445731,0,0,0,0
2022-08-21,0,1294.5007953608058,0,0,0,36.99812045227929,0,0,443.4032035786987,0,1662.4226913317773,28.111417140145605,57.35978853106394,0,0,0,82.49534429462116,0,0,0,0,145.56559869240084,0,577.8182812705932,0,0,0,0
2022-08-28,0,918.356023961267,0,0,0,33.06536232005326,0,0,378.6319281925972,0,1180.7565827998044,36.55548006829101,0,0,61.214355342950995,0,129.73278761652722,0,0,0,0,195.70097417846773,0,581.7073277959465,0,0,0,0
2022-09-04,54.41930262581917,693.1585878532435,0,0,0,27.90192765391167,0,0,263.9422903029556,0,619.1883346727986,19.89959724159629,0,0,0,0,192.4521418868187,0,0,0,0,142.5302781100122,0,404.2090810867165,0,0,0,0
2022-09-11,0,440.4362074928974,0,0,0,26.594252849217693,0,397.89800045078374,296.3026238117454,0,604.6159926938192,22.662924794831692,0,0,0,0,139.406997639873,0,0,0,0,96.64717659339192,0,325.8172969703498,0,0,0,0
2022-09-18,0,295.8339314127079,0,0,0,6.876589605448682,0,0,294.02124798663505,0,472.65482479588366,15.587847034200232,0,0,0,0,73.61667414326355,0,0,0,0,49.82273176536908,0,471.3675995839732,0,0,0,0
2022-09-25,0,190.3965690966547,0,0,0,0,0,0,197.82621167101996,0,292.90798038266564,65.15333302264249,0,0,0,0,46.29011064814996,0,0,0,0,30.272338836043573,0,369.4171586631598,0,0,0,0
2022-10-02,0,275.5421334426452,0,0,0,7.220137117428075,0,0,224.217858527934,0,360.9549890563573,49.21370664717794,0,0,0,0,48.811647254884825,0,0,0,0,39.71580139214398,0,389.61115636970686,0,0,0,0
2022-10-09,0,248.68482979398587,0,0,0,8.444028566648685,0,0,217.41575782325623,0,366.3466858638071,22.763652760645567,0,0,0,0,48.700921450940506,0,0,0,0,0,0,294.8364553489541,0,0,0,0
2022-10-16,0,303.0469867252671,0,0,0,20.363677310365432,0,0,209.8452681494257,0,488.9828933799831,8.962617552827185,0,0,0,0,58.22651588969515,0,0,0,0,22.615749941239,0,236.87869902132513,0,0,0,0
2022-10-23,0,480.6047059506875,0,0,0,11.46987520342213,0,0,266.77604703435617,0,798.7239703386053,24.58968968556691,0,0,0,0,46.92176779223262,0,0,0,0,102.86117052326436,0,202.34770820528797,49.42710365396029,0,0,0
2022-10-30,0,452.3415569532823,0,0,0,6.963419168988482,0,0,260.74269255578093,0,640.1923867056576,0,0,0,0,0,34.46181719484387,0,0,0,0,34.122853183512085,0,219.9047757088186,0,0,0,0
2022-11-06,0,371.72983854195655,0,0,0,12.728820567449286,0,0,370.0634301148976,0,612.7956584240218,0,0,0,0,0,20.334262203546984,0,0,0,0,0,0,233.51187438239415,0,0,0,0
2022-11-13,0,235.9804875983412,0,0,0,14.422820494565457,0,0,171.97160249435305,0,431.4518884168516,0,0,0,0,0,21.539020698087537,0,0,0,0,0,0,141.85300158452685,0,0,0,0
2022-11-20,0,106.06162432679204,0,0,0,8.297515452869147,0,0,108.8452321816458,0,239.11825868714,14.88679853501941,0,0,0,0,20.182886447821208,0,0,0,0,0,0,182.7149760783352,0,0,0,0
2022-11-27,0,55.54666178484465,0,0,0,0,0,0,98.2693585380504,0,165.72929932535027,0,0,0,0,0,22.580386743981688,0,0,0,0,0,0,254.94313324764877,0,0,0,0
2022-12-04,0,75.66708613096117,0,0,0,11.6060332565691,0,0,104.26886586227404,0,121.43192111376752,0,0,0,0,0,15.307899284629451,0,0,0,0,0,0,176.792345094245,0,0,0,0
2022-12-11,0,125.02404655790076,0,0,0,0,0,0,67.7027360157794,0,127.9430335812586,0,0,0,0,0,28.614162608389485,0,0,0,0,0,0,156.81068299017426,0,0,0,0
2022-12-18,0,44.52291651672781,0,0,0,8.081128004214452,0,0,67.40591913454132,0,138.57908520020604,0,0,0,0,0,0,0,0,0,0,0,0,123.33532018316018,0,0,0,0
2022-12-25,0,0,0,0,0,7.574693754805526,0,0,58.80666196478363,0,152.4467561976289,0,0,0,0,89.47712243181239,11.418425737853324,0,0,0,0,0,0,183.1944668563912,0,0,0,0
2023-01-01,0,41.79864169279941,0,0,0,0,0,0,53.50591581926471,0,109.12333843799084,0,0,0,0,0,0,0,0,0,0,0,0,132.9791275342247,0,0,0,0
2023-01-08,0,66.43398961731626,0,0,0,0,0,0,63.94986261023788,0,105.40179312024968,0,0,0,0,0,36.40253334225244,0,0,0,0,0,0,114.59102501622915,0,0,0,0
2023-01-15,0,54.9881016949148,0,0,0,0,0,0,52.449692980865734,0,111.06260903476527,0,0,0,0,0,0,0,0,0,0,0,0,113.66474563769532,0,0,0,0
2023-01-22,0,54.90358004071552,0,0,0,0,0,0,39.607624865692046,0,92.6103360168787,0,0,0,0,0,11.566855442420632,0,0,0,0,0,0,102.238657775776,0,0,0,0
2023-01-29,0,70.19212350461454,0,0,0,13.957767678180687,0,0,48.92881193059449,0,101.85838685696451,10.703943544136404,0,0,0,0,14.877686918510957,0,0,0,0,0,0,136.4410888871556,0,0,0,0
2023-02-05,0,62.77454946056928,0,0,0,17.39406231835694,0,0,68.19818549763585,0,105.15750634129157,0,0,0,0,0,0,0,0,0,0,0,0,106.44948923114517,0,0,0,0
2023-02-12,0,223.1877822840722,0,0,0,10.35790375868092,0,0,65.13355520597169,0,148.24340828945495,6.871159906215156,0,0,0,0,9.430542342416013,0,0,0,0,0,0,76.66443834712656,0,0,0,0
2023-02-19,0,151.2399253855721,0,0,551.923360220895,22.32296358067214,0,0,56.682542147252455,0,179.79485846023377,6.4530115628968,0,0,0,0,0,0,0,0,0,0,0,127.91151980759332,0,0,0,0
2023-02-26,0,92.23607858755742,0,0,65.40533640956203,8.908900774235903,0,0,64.97167676638077,0,167.94877999274505,0,0,0,0,0,8.209438854217128,0,0,0,0,0,0,125.64900096029032,0,0,0,0
2023-03-05,0,103.25308366341126,0,0,0,40.909751422589906,0,0,71.63338250744498,0,169.76509251573472,6.893328969334162,0,0,0,0,10.135603174739394,0,0,0,0,0,0,108.85300412811443,0,0,0,0
2023-03-12,0,147.81555722765478,0,0,0,18.470650641552027,0,0,80.2882523777028,0,242.7954491699228,10.185508705686315,0,0,0,0,15.314370097367092,0,0,0,0,0,0,236.2828630519232,0,0,0,0
2023-03-19,0,139.49440734612617,0,0,56.602405187544285,22.404501406239344,0,0,107.51974143311524,0,217.49253952982485,0,0,0,0,0,17.396522823813907,0,0,0,0,0,0,460.9012623936585,0,0,0,0
2023-03-26,0,119.28510782013566,0,0,0,37.00314009695588,0,0,128.27967862897705,0,209.20324277093096,8.141508239314678,0,0,0,0,26.90965509931977,0,0,0,0,0,0,574.1084782507525,0,0,0,0
2023-04-02,0,99.75362301349884,0,0,90.60217621673657,17.979002862762876,0,0,167.55444930305654,0,318.5846562112403,7.80125694838016,0,0,0,0,13.472276639162354,0,0,0,0,0,0,582.9725131561569,0,0,0,0
2023-04-09,0,232.67466812119363,0,0,102.58009420848371,18.429726210959817,0,0,163.3547762258731,0,376.7718331640509,8.02987438177594,0,0,0,0,16.204177046145414,0,0,0,0,67.38502044698672,0,479.05645807359673,0,0,0,0
2023-04-16,0,299.9534864281483,0,0,0,18.82956729900362,0,0,182.339891688446,0,392.7872352070845,74.71969638003014,0,0,0,0,17.72671532082576,0,0,0,0,25.57200778945009,0,484.2286495735815,0,0,0,0
2023-04-23,0,235.73525324092455,0,0,0,16.116653305347178,0,0,195.67900110972113,0,417.49126163933903,145.95583918492662,0,0,0,0,39.32620215954112,0,0,0,0,59.51404578719056,0,523.4730158971698,0,46.519000547123696,0,0
2023-04-30,0,806.0718226060567,0,0,78.57821908714546,27.438038482010786,0,0,206.8666050629211,0,978.8980484136669,165.71238576722084,0,0,0,0,28.348739759705477,0,0,0,0,173.04606819386478,0,377.1571112874968,0,0,0,0
2023-05-07,0,754.0146118388504,0,0,136.15076842984882,90.6873512862672,0,0,177.1691960459517,0,637.8215686225248,74.55311745007315,0,0,0,0,31.477783135851393,0,0,0,0,251.46141092229863,0,258.5128951147898,0,0,0,0
2023-05-14,0,1873.1002195392805,0,0,77.13591603712088,208.89822507662777,0,0,140.543367331065,0,798.4771763942097,87.97194720081167,0,0,0,0,25.02103954864901,0,0,0,0,519.7453472135728,0,404.3934758864552,0,0,0,0
2023-05-21,0,1730.5407461623513,0,0,171.69728568414337,120.4352162897294,0,0,145.48841851603487,0,936.197679813238,134.04130439353864,0,0,63.98645730251949,0,67.58619653992541,0,0,0,0,521.933964281104,0,294.25632675815535,0,0,0,198.38174662394664
2023-05-28,0,1242.1255112183812,0,0,176.02043710903672,255.85370733251892,0,0,152.69427742643842,0,944.2585053276924,83.04035372631385,0,0,0,0,91.32908693801345,0,0,0,0,827.9983686055131,0,252.48539796746988,0,0,0,0
2023-06-04,0,1100.8952441343545,0,0,96.8855462302012,518.0326513195608,0,0,176.3110726798886,0,724.7680001166956,73.2466444105151,0,0,0,0,84.44232886849245,0,0,0,0,653.8661737458877,0,279.1263025808861,0,0,0,0
2023-06-11,0,1019.7212308726364,0,0,84.04175321521208,203.7025079305498,0,0,202.3762403759217,0,700.6434647265443,91.34894517209774,0,0,160.9444897169596,0,63.66061352532334,0,0,0,0,354.76386860378085,19.100189407461816,355.29876230844405,0,0,0,0
2023-06-18,75.84617929451348,584.3914390945429,0,0,122.63168159955416,133.28639914057675,0,0,223.9261582864932,0,622.3420928208636,87.1809102333585,0,0,0,72.4585324144232,74.305654495346,0,0,0,0,179.47803227625926,0,490.8947416365768,0,0,0,158.1779795507824
2023-06-25,51.53359613538483,399.3610929169075,0,0,0,83.41610809089285,0,0,261.5483707540346,0,602.616840839283,60.92198383234202,0,0,0,0,81.44620186006543,0,0,0,0,112.43956237141684,0,488.1387209114397,0,0,0,0
2023-07-02,0,575.1974981962805,0,0,196.3832003457687,66.50651679420858,0,0,312.6563734037511,0,662.5573919452941,39.92639535234894,0,0,0,0,76.0976408452798,0,0,0,0,158.30291352644457,0,498.95152638076866,0,0,0,0
2023-07-09,0,620.7440565791375,0,0,90.48352655448096,170.7433327718041,0,0,357.2765447762287,0,747.0053326332575,35.60346276689775,0,0,0,0,77.40835791998795,0,0,0,0,157.70269398297614,0,678.766142655175,0,0,0,0
2023-07-16,53.41433478185083,574.2666145058873,0,0,0,60.19163722527995,0,0,404.5883781168018,0,875.922781962915,104.4276379248316,0,0,0,0,55.818216861552806,0,0,0,0,104.26831134737152,0,745.6713430828845,0,0,0,0
2023-07-23,0,409.47571931776935,0,0,61.75890245129344,112.47983381067796,0,0,365.5866169497955,0,838.000705236149,147.58963134861395,0,0,0,0,55.783444157214426,0,0,0,0,138.75436506294503,0,1129.097853932909,0,0,0,0
2023-07-30,0,813.1342815829197,0,0,0,104.26452645853878,0,0,492.7784960994878,0,866.379340874365,113.33030936891454,0,0,0,0,60.623636450815376,0,0,0,0,111.18509785929363,0,952.4231761682556,0,0,0,0
2023-08-06,0,751.8049110806576,0,0,0,68.34865948302264,0,0,568.8135554553759,0,1217.9026981571228,114.96452973481998,0,0,0,0,87.23606356683595,0,0,0,0,131.42415798237175,0,1114.8480597409653,0,0,0,0
2023-08-13,0,970.1596924853516,0,0,0,92.25309056283284,0,0,626.155594937429,0,1459.587015968351,169.62554210723096,0,0,0,0,130.90049476692897,0,0,0,0,224.73325739275137,0,1381.0503924161849,0,0,0,0
2023-08-20,280.7039268284404,971.8977326340432,0,0,124.96255942225878,95.49715485549656,0,0,673.4027983599093,0,1442.9424120483,206.15475166839113,0,0,116.33355537572996,0,146.9679395590864,0,0,0,0,216.59693345616677,0,2640.9675480472915,0,0,0,171.5832179143487
2023-08-27,96.98964184004755,1222.4283669962488,0,0,0,67.94764680414985,0,0,501.8116419958671,0,905.2339342090186,131.18392858009292,0,0,683.7679358242801,0,97.57755181235622,0,0,0,0,339.6283468727412,0,2394.5887911094405,0,0,0,0
2023-09-03,112.84653994950492,1439.4039011973528,0,0,101.75054291700684,146.58514898364947,0,0,557.5082077071255,0,1342.506326494409,973.2932943373756,0,0,665.575510923425,89.23196793623188,112.08870856276776,0,0,0,0,296.14558604520107,0,1725.0833859148238,0,0,0,355.6846528194986
2023-09-10,0,1112.5261571485153,0,0,141.83168007736973,183.38895244989425,0,0,426.6434857113189,0,1186.8432160685095,526.7541344038281,0,0,301.3204835601912,0,168.44318356221285,0,0,0,0,272.99250971879894,0,1414.538885078817,0,0,0,123.5033367873037
2023-09-17,0,911.5205417214264,0,0,120.94671117848624,133.07510731721396,0,0,281.80872873187195,0,692.8418194879351,182.72101624163483,0,0,126.45522800092375,0,73.24817973477678,0,0,0,0,184.1269434172233,0,1192.0388598353595,0,0,0,0
2023-09-24,0,1109.4302947313586,0,0,0,202.33449386602865,0,0,358.91921823619356,0,686.3617828932432,137.66592398228067,0,0,70.62764722089241,0,192.31405244214895,0,0,0,0,203.47293730319407,0,1239.0096119872278,0,0,0,0
2023-10-01,0,1063.343146290589,0,0,1516.2438224664568,160.8956211646152,0,0,401.97920588815816,0,832.4301478965203,140.67102939443689,0,0,232.5898020262881,0,95.45492768031376,0,0,0,0,129.98787547791102,0,1294.2540284565096,0,0,0,412.7044926678848
2023-10-08,101.66971300578398,1202.004085149559,0,0,2052.22276951864,181.14631713735125,0,0,411.8431766694667,0,933.96915115933,126.46775074493311,0,0,770.6986133061743,0,94.83196966608922,0,0,0,0,180.58128799051036,0,860.9570456558172,0,0,0,355.2792794516748
2023-10-15,0,870.2652466028278,0,0,302.64621554226096,66.5467551778959,0,0,250.18470090533248,0,648.6263413903157,82.57804606130745,0,0,84.6593138209383,0,60.44032773129172,0,0,0,0,119.71701576972536,0,446.1668602666372,0,0,0,156.15613791061972
2023-10-22,0,613.9940495826081,0,0,189.3948101676042,90.0974123120096,0,0,217.501359059353,0,639.0500685238562,61.10251331045891,0,0,132.301297585483,0,68.4541778488953,0,0,0,0,93.35120534064198,0,379.1104193470273,0,0,0,0
2023-10-29,0,761.4942113216559,0,0,0,93.92468987823528,0,0,220.63870908322903,0,538.1480391249838,64.3484622994285,0,0,0,0,46.964360756229375,0,0,0,0,91.41912514122504,0,444.12082306231895,0,0,0,0
2023-11-05,0,668.1224866753753,0,0,69.96134088513297,63.952539839107466,0,0,163.77821779769127,0,526.4028938024641,36.90851047549356,0,0,0,0,59.097517555318895,0,0,0,0,71.73881968942581,0,324.07366048224065,0,0,0,0
2023-11-12,0,419.7276250883152,0,0,0,51.59963266646312,0,0,166.0255642039474,0,352.7065138773079,21.72221185375121,0,0,0,0,49.98503656388819,0,0,0,0,37.312281318526935,0,363.1015068418283,0,0,0,0
2023-11-19,0,250.83958829084332,104.0165841084062,0,0,41.037491727047595,0,0,148.68735258547594,0,276.1428697387027,19.53875308706763,0,0,0,0,21.605266964385866,0,0,0,0,30.483375453760104,0,364.49037121193,0,0,0,0
2023-11-26,0,144.9826210046986,0,0,0,39.897037481821016,0,0,114.59511881074742,0,176.93284736534756,12.132971336830291,0,0,0,0,9.69424026508353,0,0,0,0,30.07922986004142,0,252.51310548084135,0,0,0,0
2023-12-03,0,102.29117559874328,0,0,0,21.886798621560533,0,0,91.56227705887844,0,136.43237008880467,15.555836457184787,0,0,0,0,17.304429258119455,0,0,0,0,34.92955513283101,0,185.62390381598576,0,0,0,0
2023-12-10,0,134.45925121603034,0,0,0,23.03224070486331,0,0,73.27281899568892,0,121.004329251424,15.184482082064171,0,0,0,0,10.291071013545194,0,0,0,0,35.70708642757287,0,213.3011003526222,0,0,0,0
2023-12-17,0,73.21137319941195,0,0,0,8.96115489307934,0,0,54.47414380652591,0,97.33838051061342,14.52705814608172,0,0,0,0,11.669070276850626,0,0,0,0,0,0,229.484268126936,0,0,0,0
2023-12-24,0,0,0,0,0,11.478332519860905,0,0,68.7695613471549,0,133.97651365984967,18.390418071328593,0,0,0,0,19.911290317338544,0,0,0,0,0,0,273.67098538463836,0,0,0,0
2023-12-31,0,74.30728702023211,0,0,0,13.751284068235613,0,0,51.88533854518774,0,105.76575209906524,13.914379404171422,0,0,0,0,16.2634690891171,0,0,0,0,0,0,157.5310874851323,0,0,0,0
2024-01-07,0,115.29193447051962,0,0,0,9.717308024866918,0,0,50.84656178037323,0,83.28284328460644,15.09867929062518,0,0,0,0,76.24412379886051,0,0,0,0,0,0,124.90606507638664,0,0,0,0
2024-01-14,61.19951490410386,87.51823202783672,0,0,0,18.24170186446387,0,0,58.04865372750648,0,87.174656598002,20.920967647969576,0,0,0,0,70.9245587782768,0,0,0,0,22.696393103331364,0,128.30650872575538,0,0,0,0
2024-01-21,0,180.27343426588791,0,0,0,13.514620669679788,0,0,66.69579458877982,0,107.42572439407144,10.606338824284794,0,0,0,0,47.3165767247573,0,0,0,0,0,0,200.41768596906107,0,0,0,0
2024-01-28,75.20023943315083,165.65727550042675,0,0,0,16.61162622882646,0,0,75.83011267224178,0,113.88810118454693,16.380826407783882,0,0,0,0,47.48203602882811,0,0,0,0,47.12637592317103,0,262.48907294047723,0,0,0,0
2024-02-04,0,140.1587350728034,0,0,0,20.73098351816249,0,0,52.90118153076004,0,140.3344414379397,22.41463282473929,0,0,0,0,48.42023760910663,0,0,0,0,34.793432725475206,0,163.2937181282571,0,0,0,0
2024-02-11,0,204.66958779211188,0,0,0,31.11669767150968,0,0,67.75305162486863,0,253.4210536292316,16.75438070061571,0,0,0,0,32.57505588979857,0,0,0,0,0,0,200.444201290706,0,714.2883926347564,0,0
2024-02-18,0,206.4373028125808,0,0,113.18515373514182,27.332804992763275,0,0,86.01552173708929,0,203.1476383825316,22.081238755687487,0,0,0,0,24.691053835394506,0,0,0,0,78.38206034611717,0,311.7481096970968,0,0,0,0
